id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期,uid
5104581128751705	,P1VaUAIIx,轮廓,,,,,2024-11-25T12:54:02,iQOO Neo8,0,0,0,,,2024-11-25 12:54:02,False,7808280970,与阔面斗争到底,4893008321057994	,MD1zq4req,颧骨 ,,https://wx1.sinaimg.cn/large/008wqKzEly1hd7fctbtm1j30u01uo4qp.jpg,,,2023-04-21T16:59:14,Xiaomi 12 Pro,1,0,4,,,2023-04-21 16:59:14,5576424769
5103126489860657	,P1jkIFncR,喜欢respect、ru、女神的片子，颧弓切的靠后，收的也多。,,,,,2024-11-21T12:33:49,iQOO Neo8,1,0,0,,,2024-11-21 12:33:49,False,6731595793,小琪审美功课,5103076706879409	,P1i2qsREd,"#轮廓# #审美# #韩国轮廓手术# 
韩国各个轮廓医院的总结（一）
这个姐妹也总结了！很详细！！！
网页链接
我本人颧弓问题比颧骨大，眼后留白较多，太阳穴不凹陷，所以适合高位截骨，去骨不多的，能保留45度，微上提固定的医院。此外，我耳位偏低，留大角会比较钝，适合留中小角。下巴看审美，我素方圆阔面脸配尖圆下巴更精致些。根据这些要求找了些医院。实在是没有完美医院，都要做取舍
1️⃣cooki：考虑三件套（协议版）。就我蹲到的野生情况来看，老郑现在贼听话，适合非常有自己想法的人，下颌既可以很保守又可以很极致。颧骨颧弓高位截骨，去骨少，对颧弓改善大。微上提固定，适合太阳穴没那么凹的人。目前看到的ct都没有骨缝，可保留45度。下巴可以切到颏侧，批外板，可以留角。属于比较稳的流水线吧。
雷点❌：1️⃣他家手术室很小，有野生反馈卫生条件一般，并且护士不穿护士服。还能在隔壁听到手术室打电话的声音....进去做手术时窗户🪟还是开着的....总体让人心里不放心。2️⃣术后服务态度一般。3️⃣会捂嘴🫢，中文室长很关注微博动态。4️⃣中韩不同价，并且价格不随韩国汇率波动，转账收款人是个东北大哥。5️⃣定金不退。6️⃣轮廓基本是中国人，眼睛很多外国人去做。7️⃣术后消肿管理也不多（照灯➕挤淤血）
2️⃣respect：考虑三件套。高位截骨线，去骨少，对颧弓改善大。微上提固定适合太阳穴没那么凹的人。可以保留45度，外板可批可磨。下巴下颌我超爱，是我爱的尖尖下巴！下颌曲线很好看，院长刀工很好，审美也不错。下巴可以做骨移植。蹲到的野生ct，很好看，颧骨没有骨缝，下颌依然是我爱的那条曲线截骨。他家下颌总体偏保守。目前还是中韩同价（要砍价），但根据跟韩国室长的交流，他家火了绝对涨价
，希望要冲的宝宝不要被他们pua！他家价格330w单件套，900w三件套！！！我们要齐心协力。不能助长歪风邪气！
网页链接
雷点❌：1️⃣术后不住院，不插引流管，不挤淤血，消肿管理也不多，目前乱报价。2️⃣没有中文室长，沟通麻烦。
3️⃣345: 对我来说只考虑下巴下颌，他家颧骨术式不适合我。中高位截骨线，颧骨去骨量普遍在5-7，对颧骨改善比颧弓大。有野生反应颧弓推不进去。下巴下颌可以留角，下颌可以环切到下巴（要加钱），免费磨外板，免费去咬肌，取颊脂垫要加钱（很贵），可做下巴延长骨移植（要加钱）。目前也是中韩同价！但素客服说之后会涨。我们一样要齐心协力！！！！目前有一个团购活动，但是截止到十一月底。
雷点❌：颧弓颧骨不适合我。
4️⃣mdy：只考虑下巴下颌。
雷点❌：1️⃣目前蹲到的野生来看，如果单做下颌尊的不处理下巴
。2️⃣中韩不同价。3️⃣对我来说有点太一刀切了。
5️⃣ru：新医院，目前不考虑，
网页链接
。
雷点❌：1️⃣院长顺手情况比较严重。2️⃣钉子有点乱打。3️⃣院长什么都做。4️⃣院长资质不行。（但素他家颧弓靠后斜切、高位截骨，上提固定，练好了有朝一日maybe能超越女神。）
6️⃣女神：不考虑。具体术士可以看这个姐妹整理的。
网页链接
。
雷点❌：目前蹲到的野生，我觉得不行❌的是：颧骨随机东非大裂缝，颧弓后端骨不连钉子一辈子不能拆（接受不了），颧弓后端上提太多，我本身太阳穴不凹陷，推完极有可能彭出。除此之外的个人因素：权太冷漠我不喜欢。",,"https://wx2.sinaimg.cn/large/007lz5zHgy1hvtlmk6gk4j31404wze82.jpg,https://wx3.sinaimg.cn/large/007lz5zHgy1hvw528sptjj31401y01cj.jpg",,,2024-11-21T09:16:00,iPhone 15 Pro,31,3,19,"轮廓,审美,韩国轮廓手术",,2024-11-21 09:16:00,5576424769
5103086131740835	,P1ihD7iRZ,轮廓/韩国。这么看来，cooki推的好狠啊…,,,,,2024-11-21T09:53:26,iQOO Neo8,1,0,0,,,2024-11-21 09:53:26,False,5630198189,莓柿珍莓柿,5051736946115307	,OlHUGpERZ,"断断续续韩国轮廓攻略四年，主颧骨颧弓方面功课而言：琦林、njh、cooki、女神、mdy、巴诺吴和老吴算是我20年开始持续关注的，近两年有关注345、芭堂、BT等医院。供轮廓初入门者参考。时间跨度较长，可能有记混或者没有及时更新的。（图片侵删）
 Cooki：highL，截骨线靠近眼眶骨，颧弓后端上提固定。看俯拍ct，耳前一个球的，基本就是cooki，这代表面中缩窄、折叠度会增加，可保留45度，耳前骨可以磨，但后端基本变化不大，不适合耳前骨凸出条件差，大头阔面的，如果阔面（大阔面大阔面大阔面）做三件套，可能会有点外星脸（因为下颌下巴比颧骨颧弓更狠，普通条件还是能做协调的）。下颌角外板劈到颏侧，下巴能出好效果。cooki也有很多本人好看的神仙野生，我知道几个，做完三件套轮廓轮廓好看很幼态，短脸。
 女神：highL，截骨线靠近眼眶骨，相对其他High L角度偏大偏垂直，颧弓后端上提固定（也见过一个平行固定的案例Ct）。网传颧弓推不进去，看CT，截骨很靠后，斜切耳前骨，颧弓后端也是加深固定，仰拍Ct固定处窄于关节，接触的野生大多推进去了，术后全脸最宽是太阳穴与颞部，因为上提术式会挤压脂肪会微膨出，适合太阳穴和颞部术前就不饱满的集美，钉子在耳前骨位置，能摸到。有野生反映院长有顺手的问题，两边推进去的程度有差异，上提角度有差异。（个别、肉眼看不明显）医院说术中会顺手和筋膜提升固定一起进行，会减少皮肤下垂程度。权院长的下颌下巴比起环切更擅长截骨，下颌刀工一般，外板大多仅劈下颌角部分。
巴诺吴和老吴wmj：两大狠人一起讲，去骨多，大多是二推和要求极致的姐妹找，highL，老吴wmj横切耳前骨、末端固定在耳前骨靠前内侧（颅骨），可断喙突（不取like李金清，有后期长愈合影响张嘴的小概率风险，彭喆是断喙突取出）。巴诺吴有三种术式可选择。相比之下老吴比巴诺吴更极致，销售话术是他的颧骨术士不同于其它家的术士，无论初脸还是修复，两侧颧弓都可以各内推15毫米左右，同时缩短面中，骨膜提升，高光点內移，看到的野生确实都挺幼的，也有因为去骨和推的多很垂的，做完几乎没有二推或修复空间。巴诺有感染黑料，听说越来越保守了，野生对比巴诺吴比老吴略垂（去骨多都会垂）。有博主分享老吴面诊术式升级，不会下垂还能提升。（具体效果暂无反馈）这两家下颌下巴都一般，靠颧骨出名。
 345：highL，截骨线靠近眼眶骨，平行/微上提固定，自然风，ct漂亮，下颌下巴刀工利落，Ct和女神颧弓后端处理相似，靠后斜切，能解决一点耳前骨宽度，斜切角度比女神家平缓，后端效果类似，也有顺手问题，Ct左侧做的更漂亮，345朴院长是前巴诺出身，截骨线角度和巴诺吴90%相似，保守版，对颧骨颧弓审美觉得颧骨应该是面部最宽点（类似郭军审美），提倡流畅就好，不愿意挤压颧脂垫，导致太阳穴过于凹陷或颧骨块过大的无法推平/流畅。 大崎岖颧弓和太阳穴极度凹陷的不要找。
芭堂：芭堂23年下半年开始在中国火起来，据英玉说医院之前主要做韩国本土客户，轮廓院长经验丰富，术式是颧弓内推平行固定，今年有开始上提固定了，颧骨截骨位置靠下，不靠近眼眶骨，颧骨截骨处上下都固定，颧弓后端相对不够靠后，后轮廓改善小，耳前骨可以磨，有几个不错的野生案例。下颌风格和女神类似。她家把带下巴的环切当特色宣传，说改短脸，缩小面部留白。其实挺多医院也能做的哈哈哈。英玉人很好，建议很中肯，问起下垂回答是“颧骨本身中间部分组织都是不剥离 是前后手术部分剥离，不太会下垂”
Mdy：highL,无缝隙颧骨，钛钉固定，ct漂亮，颧弓后端相对不够靠后，后端宽度变化不大，颧骨颧弓效果一般，下颌下巴不错，劈外板能劈到下颌颏侧，刀工利落。截骨做的少，擅长环切，主推环切，较少截骨，她家下颌下巴在整圈极致审美的人群经常拿来与老吴颧骨颧弓搭配。
琦林：20年种草的第一家，当时比较有热度，价格也优惠，面部不切口，口内进行，颧弓后端不固定，颧骨处多处固定，比较老的颧骨术式，当年那一波冲的小伙伴反映颧弓推不太进去，有反映大骨缝的黑料（因为后端不固定，卡在耳前骨，有因为嚼硬物或运动导致后端移位影响颧骨骨缝愈合的风险）就没再关注了，下颌下巴刀工还行，中规中矩。前段时间刷到个绮林的美女顾客vlog，肉眼看还不错，可能先天条件就挺好。
 Njh:颧弓后端可以上提可以平行固定，改善小，印象中好像是不去骨，打磨耳前骨，普遍评价改善小，近年野生案例不多，ct看的不多。
21：民宿看了几个Ct,高位截骨，颧弓截骨不够靠后，外轮廓宽度无改变，下颌下巴刀工还不错，中规中矩，非极致派。
颧骨颧弓手术，先天条件（关节宽度/头宽/眼眶骨宽度）是决定因素，下颌下巴手术，要看神经线和骨厚度，期待值要放低，确定自己的诉求底线，选择适合自己的医生和术式，并沟通到位，其他就看医生发挥了。#轮廓##韩国轮廓整形# #颧骨内推#",,"https://wx1.sinaimg.cn/large/00691JKdgy1ht97f8i8d1j30hg0hggnf.jpg,https://wx4.sinaimg.cn/large/00691JKdgy1hr9rslut0gj30wi0f3djo.jpg,https://wx1.sinaimg.cn/large/00691JKdgy1hr9rslgfp2j30re12c463.jpg,https://wx2.sinaimg.cn/large/00691JKdgy1ht97kly4rlj30wi1j3qao.jpg,https://wx4.sinaimg.cn/large/00691JKdgy1ht979vcu09j31bf0lzwoj.jpg,https://wx4.sinaimg.cn/large/00691JKdgy1hr9rsml0rmj31hc0u0wpg.jpg,https://wx2.sinaimg.cn/large/00691JKdgy1hr9rsm6shxj30wi0fq78s.jpg",,,2024-07-02T17:10:06,iPhone客户端,78,14,95,"轮廓,韩国轮廓整形,颧骨内推",,2024-07-02 17:10:06,5576424769
5105835555949563	,P2rOboXKH,"Ljq轮廓修复面诊：
不建议单侧二推颧弓，推的话有10mm空间，他说二推改善意义不大！推完显脸长！ 他认为脸型正面还算流畅不需要再调
我想切下劾侧衔接，他认为意义不大，因为我下巴宽和之前打玻尿酸有关，切了下颌侧也未必能很好的衔接流畅  玻尿酸不好处理 （注射时间超半年以上，基本不太可能比较好的取出）
建议是补下颌角
（打过6.78次韩产玻尿酸溶n次都溶不干净 导致下巴长痘 宽 不建议❌",,,,,2024-11-28T23:58:41,iPhone客户端,1,0,0,,,2024-11-28 23:58:41,True,,,,,,,,,,,,,,,,,,5824366724
5105114377618924	,P292ZvY1S,"Ljf二修面诊：
左脸颧弓2推大概有5mm空间，去除一点点颧骨（我想尽量保留45°）内推颧弓➕打磨一点耳前骨
关于下巴二次角台阶，下巴只能做自然款截骨➕打磨衔接➕磨短点，因为是2修，下巴截多了垂！
补个小Peek角，不能补大了，覆盖面积大会挂不住肉！ 
北京·北京圣嘉新医疗美容医院
 ",,https://wx1.sinaimg.cn/large/006marQMly1hw03dsmcz7j30zo13kqld.jpg,,北京·北京圣嘉新医疗美容医院,2024-11-27T00:12:59,iPhone客户端,1,0,0,,,2024-11-27 00:12:59,True,,,,,,,,,,,,,,,,,,5824366724
5105107810651217	,P28Sp2Jpv,"Pz二修左脸颧弓面诊：
我当时拿的是术后3个月CT，他说没办法做，因为韩国医生颧弓接骨和他的术士不同，有推的空间，但容易易骨不连！
问我是不是想要头包脸效果？说人头骨两边饱满度不一样，皮脂也不一样，即使给我二推完左脸，也不一定能达到像我的右脸窄度！不能完全对称！中间询问2次岁数。
他说他记住我了让我等到3月份，就是术后11个月 拍一份最新CT发给他助理，这期间运动 降脂，补钙
下颌角补角：
他说补角很复杂 要做小角 内收型角，需要再打印头模骨  
先解决左颧弓➕切下巴劾 和下颌衔接过渡 （下颌流畅再补角！） 
北京·北京航天总医院",,"https://wx1.sinaimg.cn/large/006marQMly1hw01eoidtlj30gl0tvwkh.jpg,https://wx4.sinaimg.cn/large/006marQMly1hw01nqf1grj31sc0r6auq.jpg",,北京·北京航天总医院,2024-11-26T23:46:53,iPhone客户端,3,7,0,,,2024-11-26 23:46:53,True,,,,,,,,,,,,,,,,,,5824366724
5103039453594849	,P1h4lf5br,轮廓审美诉求,,,,,2024-11-21T06:47:58,iPhone客户端,3,0,1,,,2024-11-21 06:47:58,False,6489635735,狍狍顺顺利利,4905641145798892	,N2mKCokyw,"【轮廓面诊沟通 & 审美】
轮廓已经做完一周了。发点轮廓功课，给自己消肿恢复攒一点运气。
我是找ljq做的，现在还太肿看不出什么，术后效果晚点再反馈。
先放一下我和医生术前沟通的内容，还有我对轮廓的审美。
*我的术前基础：小头小脸，只是不够流畅和对称、下面部宽和U、颧弓略外扩，和轮廓医生一致认为轮廓目的只为精修、不为脸小。因此如果是脸比较大的宝，对于我的一些比较克制的说法就可以部分忽略。
1. 我个人的轮廓整体审美风格是“流畅秀气还要带一点英气”（图1）
2. 正面颧弓不外扩，但是45度颧骨立体度部分保留，颧骨高光点向内向下聚拢，把内轮廓内移，内外轮廓分界更明显(如图2图3）
3.正面下颌内收，拐点上移到嘴角上方。下面部有明显的收窄（图4）。 但侧面要在满足正面缩窄的情况下，尽可能的保留下颌角，一定一定要有角，喜欢清晰明显锋利的下颌角（图5，借用江停漂亮的下颌线来当侧面模版）
4.颏侧，也就是下巴两侧，有浅浅的内凹的弧度（图1）。让下颌的线条和下巴有一点分界感。我非常喜欢这样的下面部线条，很秀气很有味儿，跟小方下巴结合又会有一点英气在
5.下巴，有两个表现点的方圆下巴（图1）。我对下巴的审美一直很稳定，两个表现点、有点小方，在我看来是最最有看头
* 我术前沟通的全部内容在P6-P10，主要包括核心诉求概括、颧骨颧弓、下颌角、下巴、眶下、软组织处理。我面诊的时候会把我对各个部分的审美还有一些想问的问题按顺序和医生沟通。每个人基础和审美都不一样，我的沟通列表仅供参考。",,"https://wx3.sinaimg.cn/large/0075bQI7ly1hebpxjroe2j30lx0pv446.jpg,https://wx1.sinaimg.cn/large/0075bQI7ly1hebpoy7jklj31jk221e7o.jpg,https://wx1.sinaimg.cn/large/0075bQI7ly1he9a8ctc3gj30vs18yti1.jpg,https://wx3.sinaimg.cn/large/0075bQI7ly1hebpoxgeqoj30rs1lv7mx.jpg,https://wx1.sinaimg.cn/large/0075bQI7ly1he9af2ugt9j30tw0jajxk.jpg,https://wx3.sinaimg.cn/large/0075bQI7ly1hebpogsxouj30wi0xs76k.jpg,https://wx3.sinaimg.cn/large/0075bQI7ly1hebxx2wnoaj30u011zgpg.jpg,https://wx2.sinaimg.cn/large/0075bQI7ly1hebpoh43xhj30vl19ywk8.jpg,https://wx4.sinaimg.cn/large/0075bQI7ly1hebpohnp0kj30wi13o796.jpg,https://wx1.sinaimg.cn/large/0075bQI7ly1hebpoi00dsj30vy1gdq6u.jpg",,,2023-05-26T13:37:34,iPhone 13 Pro,88,28,109,,,2023-05-26 13:37:34,5824366724
5103188684573379	,P1kX2jbKb,转发微博,,,,,2024-11-21T16:40:58,iPhone客户端,0,0,0,,,2024-11-21 16:40:58,False,3979688375,关东煮芝士棒,5081730081622781	,OyiaI6O9T,"吸腿二填胯填胸模版模版
大腿：保留一点点，吸出线条不流畅的膨出，比如内侧没腿缝，假胯，前侧突出。但是保留一点脂肪，整体打薄，保证线条流畅的情况下仍有一点莹润的肉感，不能干瘦筷子腿，和小腿不能差不多细，要有上宽下窄的效果，和臀胯衔接好，不要有断层
小腿：希望尽可能极致，不回填的情况下变细变直，可以接受没有特别直，但保留一点原生感的弧度，不想要筷子腿那样直直的一条，即跟腱偏上会有一个顺滑的（）的弧度，而不是| |或者\ /，保留人体正常生理结构，不要像人体模特的腿。尽可能的拉长腿长！
臀：填上次没填的侧臀+侧面的时候臀高光点再高点饱满点（填一边150ml左右？），希望后面正面看侧面都没有凹陷，和后腰衔接呈现蜜桃一样的饱满的弧度，但不用太夸张，不要显腿短，取一个中间值的取舍
胯：吸收了一部分，二填补上欠缺的部分，在之前的基础上尽量夸张正背面腰臀比，加深折角腰。（填一边80-100ml）
胸：喜欢偏向圆盘的，不要水滴形太下垂，现在基础B，希望术后吸收完稳定后到C-，在现在的基础上可以尽量填挺翘圆润，特别是胸上部份（填一边350ml）
脂肪优先供给臀胯二填，剩下的全部填胸不要浪费",,"https://wx1.sinaimg.cn/large/ed3539b7gy1htxh5ovay7j20mt0ufdnv.jpg,https://wx3.sinaimg.cn/large/ed3539b7gy1htxh5pk7goj20k60qwqa1.jpg,https://wx4.sinaimg.cn/large/ed3539b7gy1htxh5q0u7cj20p00xctan.jpg,https://wx2.sinaimg.cn/large/ed3539b7gy1htxh5qd8sej20dx1ad770.jpg,https://wx2.sinaimg.cn/large/ed3539b7gy1htxh5ojcplj20zk1bvn8f.jpg,https://wx2.sinaimg.cn/large/ed3539b7gy1htxh5qn5xej20de15mmzg.jpg,https://wx4.sinaimg.cn/large/ed3539b7gy1htxhfk92gtj20uk4yme81.jpg,https://wx3.sinaimg.cn/large/ed3539b7gy1htxhq8s80kj24df4df7wi.jpg,https://wx3.sinaimg.cn/large/ed3539b7gy1htxhq9chbrj20u016mqcc.jpg,https://wx2.sinaimg.cn/large/ed3539b7gy1htxhq9u9imj20zu25o1kx.jpg",,,2024-09-23T11:32:08,iPhone 15 Plus,19,6,21,,,2024-09-23 11:32:08,6318455883
5102407543689500	,P10D8ftO4,转发微博,,,,,2024-11-19T12:56:59,iPhone客户端,1,0,0,,,2024-11-19 12:56:59,False,5889038947,凶柿炒蛋拌饭王,5102406779799181	,P10BTF7dj,"2024.11.18 韩国Arc 雅阁整形外科面诊记录@雅阁整形外科医院  （价值50w
第一次听到名字是去年大概11月12月@天天都要吃泡菜 提到过可以去面诊看看（其实开始害怕，没太考虑韩国做这种大手术 所以印象不深后来看聊天记录又确认了下
想来韩国面额头提升有朋友劝可以面面韩国颧骨！8月底9月初那时候 8年纪就认识的日本铁子做完正颌后我们聊天 她说起来她的发小姐姐在韩国雅阁做了轮廓做的很好 以前去日本找她玩见过这个姐姐 我马上联系 我们whatsapp视频 她跟以前变化巨大 做的很像周子瑜（她本身就是小头小脸） 我们聊了蛮久，她说雅阁在韩国人和日本人中真的蛮出名 
我一直对我颧骨到底动不动超纠结，没有很明显的指征，但左右不对称形态太明显，加上形态真的有点土土的
9月底 我下定决定要动颧骨 10月初跟雅阁直接定金定住了11.19号手术
今天面诊 医院占9层一层楼 院里人所有人都超nice  前台 咨询 中文室长（还见到了日本室长） 都超有礼貌超和善 面诊过程很长 每一个需求都是有来有回 有问必答 没有乱推项目 看到我对项目有疑虑也理解我 说可以先不用做
1、先问了院长履历：院长是首尔大毕业 之前是欧佩拉的代表院长 2021年11月 独立出来开创了雅阁 手术经历20多年
2、什么样的颧骨形态适合我：我面中凹陷+鼻基底凹陷（院长和咨询都建议以后一定要do鼻和鼻基底
我真的鼻子超丑），不能推极致，不会好看，这和我的观念也一致，我自己也喜欢柔和一些的颧骨（p1@陈桃子_ 的功课这张宋慧乔拼图是我的模版，又找了些乔妹和irene的图 她们是我模版）
3、颧骨一边大一边小，尽力调对称（我真的很在乎对称问题谁懂啊
！！！）左边颧弓推4mm，颧骨2mm 保留45度 不去骨. 右边颧骨比左边大蛮多，需要去骨. 颧骨45度不横切 留角（不一刀切，要留角） 我不是个短脸！非常在意脸绝对不能显的更长！我坚决拒绝变马脸变驴脸！这个我等下术前还要跟院长面诊强调一下！
4、耳前骨单独算部位不包含在颧骨1件套价格内，单独项目需要磨一下
5、关于耳前韧带固定，朋友告诉我这个地方松垮或者固定不好后续问题很大. 院长说他不会碰到耳前韧带不会剥离到韧带，不需要担心这个问题
6、退颧骨后 嘴位变化问题，院长说这个问题一定程度上不可预测，但他会在剥离过程中帮我好好保护，尽量做到不造成嘴位下降
7、关于皮肉和垂的问题，院长说我的法令纹尤其右边会有一丢丢挤压，所以建议我术中或者后期一定做个鼻基底. 
8、我问了下院长我颏成型和颏侧会不会太保守 再多切一点会不会有改善 雅阁院长说我颏成型和颏侧 ljf做的很顺滑 衔接很好 留大角不显脸长也符合我要求 目前看没有再二切的必要
9、关于价格 颧骨一件套520w+磨耳前骨130w 目前医院的活动是（p8），一件套一共100w优惠： 面诊后24小时面诊记录50w，一周 两周 1个月记录 25w  ，2个月 3个月 半年25w. 
10、手术全程都可以cctv公示 院长独立完成 保证绝对没有换手和其他意外情况！
等一下手术啦 祝我好运
术前院长还会跟我确定一下细节
这是一条价值50w的面诊记录 没抽象 不是托儿 素人一个 医院现在活动写面诊记录有50w优惠#韩国雅阁整形外科##Arc#",,"https://wx3.sinaimg.cn/large/006qxO39gy1hvrgf7v858j31gy0qo44z.jpg,https://wx2.sinaimg.cn/large/006qxO39gy1hvrgf8ccy1j30qo0ypjv9.jpg,https://wx1.sinaimg.cn/large/006qxO39gy1hvrgf8zmclj30qo1lt448.jpg,https://wx3.sinaimg.cn/large/006qxO39gy1hvrgf9o5w5j30qo0wlq7f.jpg,https://wx3.sinaimg.cn/large/006qxO39gy1hvrgfa79f8j30qo0z0q6t.jpg,https://wx3.sinaimg.cn/large/006qxO39gy1hvrgfbxox0j30ro0qoafq.jpg,https://wx1.sinaimg.cn/large/006qxO39gy1hvrgfcfvf1j30qo0y2tbk.jpg,https://wx4.sinaimg.cn/large/006qxO39gy1hvrgfd3ipij30qo11haew.jpg,https://wx3.sinaimg.cn/large/006qxO39gy1hvrgf70y5pj33b04eox6s.jpg,https://wx4.sinaimg.cn/large/006qxO39gy1hvrgfpriymj33b04eox6s.jpg,https://wx2.sinaimg.cn/large/006qxO39gy1hvrh834e3ej32c0340npf.jpg",,,2024-11-19T12:53:57,iPhone 15 Pro,19,10,4,"韩国雅阁整形外科,Arc","雅阁整形外科医院,天天都要吃泡菜,陈桃子_",2024-11-19 12:53:57,6318455883
5105077054083746	,P284Nh8mS,转发微博,,,,,2024-11-26T21:44:40,iPhone 16 Pro,0,0,0,,,2024-11-26 21:44:40,False,7914773866,ljq轮廓避雷_举报sqj,5105066781967859	,P27Oe8fVF,"举报西安交通大学第二附属医院、前唐都医院，李金清轮廓事由，术后致残。@1818黄金眼 @澎湃新闻 @新浪新闻 @郭军颌面外科 @蓝莓医生 @整形医生修志夫 @健康中国 @西安交通大学第二附属医院 @上海九院韦敏教授 
ljq轮廓术后反馈 李金清面部轮廓整形 ",,"https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxoaydqqj30u01t2n2r.jpg,https://wx3.sinaimg.cn/large/008DDAf0gy1hvzxkyk3z9j30u01t2qca.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxkwdxjxj30u01t2k17.jpg,https://wx2.sinaimg.cn/large/008DDAf0gy1hvzxkz9li7j30u01t2k1m.jpg,https://wx2.sinaimg.cn/large/008DDAf0gy1hvzxl033wwj30u01t2tjm.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxl0t7ynj30u01t2491.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxl1myfbj30u01t2gw1.jpg,https://wx4.sinaimg.cn/large/008DDAf0gy1hvzxl25bsej30u01t2wgp.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxnmjpr0j30u01t2gvm.jpg",,,2024-11-26T21:03:51,iPhone 15,67,9,50,,"1818黄金眼,澎湃新闻,新浪新闻,郭军颌面外科,蓝莓医生,整形医生修志夫,健康中国,西安交通大学第二附属医院,上海九院韦敏教授",2024-11-26 21:03:51,5318878953
5102503227560811	,P137svIUz,转发微博,,,,,2024-11-19T19:17:12,iPhone 16 Pro,0,0,0,,,2024-11-19 19:17:12,False,6003707598,陈桃子_,5102498927086387	,P130wtJuz,"影响轮廓手术的因素（轮廓前需看）
一.有几个因素会明显影响轮廓手术的术后效果，其中最严重影响效果的是皮肉厚，第二个是凸嘴或者地包天（颌面问题，尤其是凸嘴），第三个是眼距近，第四个是眼睛或者鼻子有严重问题。
⭐其中皮肉厚对轮廓手术影响最大。
1⃣️. 皮肉多厚算厚，多厚算比较好？
一般来说颧骨前方皮肉和颧弓表面皮肉厚度在4-6mm左右是比较优秀的。如果超过了10-12mm就属于特别厚的范围。下颌角表面脂肪层厚度（不包括咬肌）在2-3mm属于比较优秀，但如果超出了6-7mm就属于特别厚。
很多人厚度介于优秀和特别厚之间。对轮廓手术效果而言，皮肉优秀的优于皮肉一般的，皮肉特别厚的效果很差（一般表现为脸看起来肉肉的）。
2⃣️.面部轮廓是皮肉覆盖在骨头上呈现出来的。皮肉和骨头共同影响轮廓的外形。
轮廓里，骨头和皮肉不分家，这也是轮廓手术满意度低的原因。脸大一般都是是皮肉厚和骨骼大（包括颧骨突出和下颌角肥大，）共同导致的。很多人单纯是因为皮肉厚而脸大，骨头是小的。
3⃣️.皮肉厚的最好在轮廓手术前面诊吸脂/光电/缩脂
否则会在轮廓恢复期，心态崩溃。
分支：面吸效果不好的（一般表现为油性皮肤，皮肤相对粗糙，捏起来比较瓷实）。
4⃣️.皮肉厚的，通常轮廓效果欠佳，骨头无法表现，并且术后增生可能严重。
1）耳前和关节区域宽的，后置镜头/远看，体现不出任何轮廓效果
2）皮肉厚的无法实现面部立体的同时，缩小面部留白。
皮肉厚的推的多，颧骨会变得扁平，不仅会造成组织下垂，MMP点模糊后反而显得内轮廓外移，脸显得更宽。很多皮肉厚的轮廓修复就是这个原因：术后MMP点模糊，视觉上内轮廓变大。
下颌角如果切得多，下面部失去支撑（连脖子）。一般认为皮肉厚的人需要轮廓支撑住皮肉。如果靠多切或多推骨头，面部不仅丧失了立体度，留白（外轮廓）跟术前没有明显变化，还会有“饼脸”外观（MMP点模糊）。
5⃣️.脸上看上去肉肉的人，或者皮肉特别厚的人可以做成大家常用的模板的那种小脸吗？
不可以的。而且轮廓术后效果不好，不建议手术。
1）皮肉特别厚的人面中部宽度受耳前骨和关节影响，且分界线不清楚，术后面中部还宽。
2）留角的外板只能去掉5mm左右，皮肉附上后下面部改变基本不可见。
不留角切的激进的人下面部皮肉失去支撑，会垂在下面部，有时转头稍微快一点，肉都向外移动。
6⃣️.为什么轮廓术后，如果体重增加皮肉变厚，建议先减重和面吸？而不是二推或者二切？
大家有时候会忽视一个问题，面部轮廓是皮肉附在骨头上表现出来的。如果体重增加皮肉变厚，轮廓不可避免会增大。这时候最优方案是减重后面吸/光电/缩脂 #医美##上微博学变美#",,"https://wx2.sinaimg.cn/large/006yiWBwgy1hvrqqmktskj30uk18ajy2.jpg,https://wx3.sinaimg.cn/large/006yiWBwgy1hvrqqn95ioj31401hcdqd.jpg",,,2024-11-19T19:00:07,iPhone 15 Pro Max,46,20,23,"医美,上微博学变美",,2024-11-19 19:00:07,5318878953
